,date,year,num_segs_new,num_segs_distinct_new,sum_seg_length_h_new,sum_seg_day_length_h_new,num_segs_with_idents_new,min_num_idents_new,max_num_idents_new,avg_num_idents_new,total_msg_count_new,total_cumul_msg_count_new,num_segs_old,num_segs_distinct_old,sum_seg_length_h_old,sum_seg_day_length_h_old,num_segs_with_idents_old,min_num_idents_old,max_num_idents_old,avg_num_idents_old,total_msg_count_old,num_segs_diff,num_segs_distinct_diff,sum_seg_length_h_diff,sum_seg_day_length_h_diff,num_segs_with_idents_diff,min_num_idents_diff,max_num_idents_diff,avg_num_idents_diff,total_msg_count_diff,avg_seg_length_h_new,avg_seg_length_h_old,avg_seg_length_h_diff,prop_segs_with_idents_new,prop_segs_with_idents_old,prop_segs_with_idents_diff
342,2017-12-09,2017,209095,209095,298998091.2833334,3029930.000000005,157864,0,149,0.8172170544489342,26579688,2951500555,626852,626852,269014052.2000114,3026212.966666544,158128,0,149,0.27382221002724655,2774460915,-417757,-417757,29984039.08332205,3717.033333461266,-264,0,0,0.5433948444216876,-2747881227,1429.9628938201938,429.1508237989372,1000.8120700212567,0.7549869676462851,0.25225731113564287,-264
343,2017-12-10,2017,200926,200926,299075196.4000002,2988255.8833333324,152223,0,128,0.818818868638205,26230899,2954006826,632676,632676,269152048.7000023,2984613.0666665863,152510,0,127,0.2613391372519307,2780408595,-431750,-431750,29923147.699997902,3642.8166667460464,-287,0,1,0.5574797313862743,-2754177696,1488.484299692425,425.4184585791184,1063.0658411133068,0.7576072783014642,0.24105545334420778,-287
344,2017-12-11,2017,200697,200697,299177555.0500002,2977017.6833333303,154099,0,154,0.8281339531731916,26076684,2956390199,648323,648323,269394919.5333382,2974264.4333332703,154371,0,151,0.25738405085120364,2787482247,-447626,-447626,29782635.516662,2753.2500000600703,-272,0,3,0.570749902321988,-2761405563,1490.6927111516375,415.52577886846245,1075.166932283175,0.7678191502613392,0.23810816522011405,-272
345,2017-12-12,2017,205013,205013,299217333.88333344,3016092.2833333365,155697,0,103,0.8166213849853426,25774524,2958484917,662673,662673,269496119.5166698,3013588.183333025,155971,0,103,0.2537812767382934,2786558383,-457660,-457660,29721214.366663635,2504.1000003116205,-274,0,0,0.5628401082470492,-2760783859,1459.5041967257366,406.68039820042435,1052.8237985253122,0.7594494007697072,0.2353664627953757,-274
346,2017-12-13,2017,202494,202494,299520316.98333305,2994164.433333333,152847,0,127,0.8091103933943716,26041469,2961721366,673229,673229,269972669.95001006,2990625.949999933,153146,0,127,0.2447889202633874,2789582260,-470735,-470735,29547647.03332299,3538.483333399985,-299,0,0,0.5643214731309842,-2763540791,1479.1565033202617,401.01164677993677,1078.1448565403248,0.7548223651071143,0.2274798025634665,-299
347,2017-12-14,2017,203293,203293,299558465.1833337,3000025.916666669,154120,0,137,0.813205570285254,26336465,2962180836,690179,690179,270121887.683346,2997568.0666666236,154480,0,137,0.24088243774441143,2795958737,-486886,-486886,29436577.49998772,2457.8500000452623,-360,0,0,0.5723231325408425,-2769622272,1473.5306438654243,391.37946486831095,1082.1511789971132,0.7581175938177901,0.2238259929670419,-360
348,2017-12-15,2017,207118,207118,299678528.0333331,3003423.0666666627,158698,0,87,0.8262294923666699,26720990,2964438944,707468,707468,270347105.2166785,3000625.4166666074,159166,0,87,0.24353044943375723,2801719422,-500350,-500350,29331422.816654623,2797.6500000553206,-468,0,0,0.5826990429329126,-2774998432,1446.8975561435177,382.1333335453738,1064.764222598144,0.7662202222887436,0.2249797870716414,-468
349,2017-12-16,2017,193909,193909,299313431.3833332,2916707.15,146405,0,80,0.8098283215322652,26429075,2964701038,711314,711314,270122620.9000019,2913145.0166666247,146661,0,80,0.22156178565303036,2803561711,-517405,-517405,29190810.483331323,3562.133333375212,-256,0,0,0.5882665358792349,-2777132636,1543.5767879950554,379.75158776574324,1163.825200229312,0.7550191069006595,0.2061832046044363,-256
350,2017-12-17,2017,192904,192904,299280190.8666665,2902500.2333333315,145874,0,92,0.8089256832414055,26267062,2966556916,726177,726177,270203902.9833403,2899516.6833332554,146148,0,92,0.2159225643334933,2810226830,-533273,-533273,29076287.883326173,2983.550000076182,-274,0,0,0.5930031189079121,-2783959768,1551.4462679191022,372.09096815699246,1179.3552997621098,0.7561999751171568,0.20125671840336448,-274
351,2017-12-18,2017,196647,196647,299697086.6333333,2969556.4499999997,149697,0,103,0.8161121196865448,26311104,2972048519,740664,740664,270712790.03333014,2965861.6500000227,149915,0,103,0.2174521780456479,2815279381,-544017,-544017,28984296.600003183,3694.7999999769963,-218,0,0,0.598659941640897,-2788968277,1524.0358949454267,365.5001323587081,1158.5357625867186,0.7612473111717951,0.20240621928431785,-218
352,2017-12-19,2017,197637,197637,299930263.7000003,2975822.5333333313,150129,0,122,0.8119380480375625,25704276,2974570544,750644,750644,271071729.6833351,2972258.966666264,150353,0,122,0.21446517923276912,2815415846,-553007,-553007,28858534.01666516,3563.5666670673527,-224,0,0,0.5974728688047934,-2789711570,1517.5815444476505,361.1188921557158,1156.4626522919348,0.7596199092275232,0.20029867686946143,-224
353,2017-12-20,2017,202952,202952,300158798.8166666,3016008.7999999975,154848,0,114,0.8171735188616029,25563572,2975586678,767868,767868,271436963.53332686,3013493.233333363,155131,0,114,0.21695265332061817,2817415901,-564916,-564916,28721835.28333974,2515.5666666342877,-283,0,0,0.6002208655409847,-2791852329,1478.9644783824087,353.4943031006981,1125.4701752817107,0.7629784382514092,0.20202821318247408,-283
354,2017-12-21,2017,206915,206915,300665074.2666665,3078000.250000003,158407,0,105,0.8227146412778203,26033366,2979344231,782959,782959,272015700.48332715,3075557.4000000264,158711,0,105,0.218344766456481,2820623598,-576044,-576044,28649373.78333932,2442.8499999763444,-304,0,0,0.6043698748213393,-2794590232,1453.0849588800545,347.42010818360495,1105.6648506964495,0.7655655704033058,0.20270665513775307,-304
355,2017-12-22,2017,206626,206626,301154775.3999997,3086921.4500000034,157873,0,102,0.8229070881689621,25637126,2982464923,794861,794861,272598796.2999954,3082766.016666682,158192,0,102,0.21511308266476803,2824818059,-588235,-588235,28555979.100004256,4155.4333333214745,-319,0,0,0.607794005504194,-2799180933,1457.4873220214286,342.9515302675505,1114.5357917538781,0.7640519586112106,0.19901844473436237,-319
356,2017-12-23,2017,208068,208068,301228539.70000035,3068562.1666666684,157696,0,129,0.8196695311148281,25488737,2982334687,808773,808773,272799585.8166623,3066386.5999999996,158069,0,129,0.2119655329740233,2832413509,-600705,-600705,28428953.883338034,2175.5666666687466,-373,0,0,0.6077039981408048,-2806924772,1447.7408332852738,337.3005600046766,1110.4402732805972,0.7579060691696945,0.19544297349194398,-373
357,2017-12-24,2017,197011,197011,300904876.93333346,2974997.9833333315,149135,0,65,0.8178274309556325,25164083,2979737793,814442,814442,272606823.29999536,2971287.6166666565,149380,0,65,0.19875694033460892,2839195557,-617431,-617431,28298053.633338094,3710.3666666750796,-245,0,0,0.6190704906210236,-2814031474,1527.350639981186,334.71606731970525,1192.634572661481,0.7569881884767855,0.18341392020549038,-245
358,2017-12-25,2017,193273,193273,300656500.5166661,2941361.7166666654,146791,0,113,0.8185313002850887,25482237,2978191927,829258,829258,272437929.69999814,2938062.0166666927,147090,0,113,0.19183052801420317,2846164172,-635985,-635985,28218570.816667974,3299.6999999727122,-299,0,0,0.6267007722708855,-2820681935,1555.605286391095,328.532169361041,1227.073117030054,0.759500809735452,0.17737543683630427,-299
359,2017-12-26,2017,197750,197750,300975893.8500004,2967346.8500000047,150909,0,309,0.8233072060682673,26379612,2981661476,844194,844194,272832648.4499953,2963819.3666667314,151268,0,309,0.19397792450550677,2851238332,-646444,-646444,28143245.400005102,3527.483333273325,-359,0,0,0.6293292815627606,-2824858720,1522.0019916561334,323.1871447202838,1198.8148469358496,0.7631302149178255,0.17918630077920478,-359
360,2017-12-27,2017,200142,200142,301423864.9166664,3002434.2833333346,152792,0,328,0.8231905347203483,26975447,2986660795,856093,856093,273386289.08332855,2998779.36666663,153237,0,328,0.19392869699904478,2850741762,-655951,-655951,28037575.833337843,3654.9166667046957,-445,0,0,0.6292618377213035,-2823766315,1506.0500290626974,319.34181109216934,1186.708217970528,0.7634179732390003,0.17899573994881396,-445
361,2017-12-28,2017,202940,202940,302039007.6833332,3047146.0833333298,154156,0,93,0.8162757465260668,27071043,2993308046,867851,867851,274100680.54999995,3042650.266666326,154526,0,87,0.19200185285262225,2853751388,-664911,-664911,27938327.133333266,4495.816667003557,-370,0,6,0.6242738936734445,-2826680345,1488.316781725304,315.83841068340064,1172.4783710419033,0.7596136789198777,0.17805591051920203,-370
362,2017-12-29,2017,205599,205599,302677757.94999987,3029951.416666666,156010,0,113,0.8127763267331073,27189957,2999414209,882063,882063,274786909.51666915,3026377.883332888,156326,0,113,0.1905158701816085,2858949964,-676464,-676464,27890848.433330715,3573.5333337779157,-316,0,0,0.6222604565514988,-2831760007,1472.1752437998232,311.5275320659286,1160.6477117338945,0.7588071926419876,0.17722770369009924,-316
363,2017-12-30,2017,198551,198551,303128376.68333274,2973024.4833333343,150856,0,89,0.8125116468816566,26904707,3005282451,890460,890460,275292414.2166674,2969630.149999553,151115,0,89,0.18205871122791026,2866956000,-691909,-691909,27835962.466665328,3394.3333337814547,-259,0,0,0.6304529356537463,-2840051293,1526.702845532547,309.1575300593709,1217.545315473176,0.7597846397147332,0.16970442243334904,-259
364,2017-12-31,2017,193155,193155,303220611.86666656,2933067.766666666,146647,0,104,0.8124200771401207,27639579,3008951319,902101,902100,275503645.9166643,2930144.850000024,147008,0,103,0.17500811993335422,2878053353,-708946,-708945,27716965.950002253,2922.916666642297,-361,0,1,0.6374119572067665,-2850413774,1569.8305084862754,305.40255616524144,1264.427952321034,0.7592192798529678,0.16296179696065075,-361
365,2018-01-01,2018,194471,194471,303474488.73333335,2939072.783333331,146530,0,129,0.8019190521980144,27761805,3014635440,482366,482366,275832610.6833452,2935570.2166666053,146786,0,125,0.32459999253678073,2857334440,-287895,-287895,27641878.04998815,3502.5666667255573,-256,0,4,0.47731905966123367,-2829572635,1560.5128205919307,571.8326139971416,988.6802065947891,0.7534799533092338,0.3043042005448145,-256
366,2018-01-02,2018,202124,202124,303942653.9999998,2990570.683333335,153192,0,150,0.8112891096554588,28648183,3022277227,504064,504064,276356295.6166748,2986621.7666665916,153521,0,150,0.3266053517013701,2865392274,-301940,-301940,27586358.38332504,3948.9166667433456,-329,0,0,0.48468375795408863,-2836744091,1503.7435138825663,548.2563635107343,955.487150371832,0.7579109853357345,0.3045664836211275,-329
367,2018-01-03,2018,199100,199100,304297732.95000017,2979455.1166666728,150009,0,109,0.8100803616273246,27772287,3027857744,511959,511959,276761456.2999978,2975609.116666466,150253,0,109,0.3165155803492015,2865459169,-312859,-312859,27536276.65000236,3846.0000002067536,-244,0,0,0.49356478127812303,-2837686882,1528.3663131592173,540.5930090104829,987.7733041487344,0.7534354595680562,0.2934863924650216,-244
368,2018-01-04,2018,196538,196538,304531621.0499999,2958989.1166666676,136316,0,120,0.7384373505378107,27778058,3032756854,525840,525840,277067244.86666495,2955165.449999841,136500,0,121,0.27696827932450746,2871891393,-329302,-329302,27464376.183334947,3823.666666826699,-184,0,-1,0.4614690712133032,-2844113335,1549.4795970753742,526.9040865408964,1022.5755105344778,0.6935859731960231,0.2595846645367412,-184
369,2018-01-05,2018,199260,199260,305048122.55000013,2958627.766666667,149959,0,118,0.8035531466425784,27913476,3040136686,544367,544367,277648865.2000098,2955654.233333172,150250,0,118,0.2953173135035782,2877793962,-345107,-345107,27399257.34999031,2973.5333334952593,-291,0,0,0.5082358331390002,-2849880486,1530.9049611060932,510.0398539955762,1020.865107110517,0.7525795443139617,0.27600864857715474,-291
370,2018-01-06,2018,194946,194946,305355360.84999985,2945711.3666666667,147378,0,116,0.8071055574364185,28569039,3047118261,557485,557485,278023647.6500063,2942723.7166666016,147771,0,116,0.2843574266572195,2886347566,-362539,-362539,27331713.19999355,2987.6500000650994,-393,0,0,0.522748130779199,-2857778527,1566.3586883034268,498.7105440505239,1067.648144252903,0.7559939675602475,0.265067221539593,-393
371,2018-01-07,2018,198763,198763,305659019.866667,2969948.050000002,150348,0,65,0.8133606355307578,27918778,3051799657,575506,575506,278476897.38334227,2966420.2333332626,150732,0,64,0.2827546541652117,2895398293,-376743,-376743,27182122.483324707,3527.816666739527,-384,0,1,0.530605981365546,-2867479515,1537.8064321159723,483.8818316113859,1053.9246005045864,0.7564184481015078,0.2619121260247504,-384
372,2018-01-08,2018,195876,195876,306112143.88333315,2946329.9499999955,146585,0,152,0.8002818109416163,27822588,3058450858,586996,586996,278995025.8500079,2942447.733333232,146874,0,152,0.268483941968938,2903439641,-391120,-391120,27117118.033325255,3882.2166667636484,-289,0,0,0.5317978689726783,-2875617053,1562.7853534038532,475.2928910077886,1087.4924623960646,0.7483561028405726,0.25021294864019517,-289
373,2018-01-09,2018,190534,190534,306059807.6500007,2912508.349999999,142493,0,92,0.7988600459760461,25932442,3060353341,598494,598494,279064359.4833397,2909597.2999999225,142686,0,90,0.2554110818153536,2906797474,-407960,-407960,26995448.166660964,2911.050000076648,-193,0,2,0.5434489641606925,-2880865032,1606.3264700788347,466.27762263838855,1140.0488474404463,0.7478612741033096,0.23840840509679295,-193
374,2018-01-10,2018,194922,194922,306403243.38333267,2944602.0666666664,145852,0,91,0.797719087635055,26494173,3064515576,616206,616206,279465281.9000105,2941458.9333332605,146032,0,91,0.25313612655507933,2910979673,-421284,-421284,26937961.483322144,3143.1333334059455,-180,0,0,0.5445829610799756,-2884485500,1571.9274549990903,453.52573960657725,1118.401715392513,0.7482582776700424,0.2369856833591364,-180
375,2018-01-11,2018,200604,200604,306770002.2666662,2956767.05,151340,0,112,0.8069878965524127,27315488,3069793168,635556,635556,279915899.31667644,2953131.383333262,151643,0,112,0.2559664293941048,2917053458,-434952,-434952,26854102.949989736,3635.6666667377576,-303,0,0,0.5510214671583078,-2889737970,1529.2317315041882,440.4268063186823,1088.804925185506,0.7544216466271859,0.23859895902170697,-303
376,2018-01-12,2018,201395,201395,306914621.79999983,2936437.8833333333,151238,0,87,0.8020705578589336,27299248,3073097434,649836,649836,280254461.1833444,2932737.2166665304,151590,0,87,0.24984611501979131,2922746988,-448441,-448441,26660160.61665541,3700.66666680295,-352,0,0,0.5522244428391423,-2895447740,1523.9436023734445,431.269522130729,1092.6740802427155,0.7509521090394499,0.23327424150093254,-352
377,2018-01-13,2018,195502,195502,306840379.83333343,2922769.7833333355,146010,0,96,0.7944829208908347,25311592,3072436207,662088,662088,280292594.0666764,2919395.1166665563,146229,0,93,0.2354369811867916,2927038128,-466586,-466586,26547785.766657054,3374.6666667792015,-219,0,3,0.5590459397040431,-2901726536,1569.4999531121596,423.3464344115531,1146.1535187006066,0.7468465795746335,0.22086036901439082,-219
378,2018-01-14,2018,192016,192016,306676741.34999996,2733454.6333333296,144288,0,117,0.7958972168985915,23011270,3069905244,674355,674355,280212068.966676,2731387.666666628,144597,0,114,0.2274855232036521,2929163709,-482339,-482339,26464672.383323967,2066.9666667017154,-309,0,3,0.5684116936949394,-2906152439,1597.1415993979667,415.5260492866161,1181.6155501113506,0.7514373802183152,0.21442267055186068,-309
379,2018-01-15,2018,202802,202802,307478480.3000002,3021094.099999998,153047,0,107,0.8063184781215176,26956043,3076376568,699083,699083,281045185.0833421,3017693.7666666303,153286,0,107,0.23485766353923218,2935979022,-496281,-496281,26433295.216658115,3400.3333333679475,-239,0,0,0.5714608145822854,-2909022979,1516.1511242492686,402.01976744298184,1114.1313568062867,0.7546621828187099,0.2192672400845107,-239
380,2018-01-16,2018,205053,205053,307867249.31666666,3039122.0666666687,153531,0,98,0.8018365983428675,27048223,3078738703,706672,706672,281480794.0833438,3035294.466666515,153830,0,98,0.2337166323273014,2933396868,-501619,-501619,26386455.23332286,3827.6000001537614,-299,0,0,0.568119966015566,-2906348645,1501.4032924008263,398.3188722396583,1103.084420161168,0.7487381311173209,0.21768231937872168,-299
381,2018-01-17,2018,201667,201667,308185729.6166669,2978274.2833333337,151641,0,114,0.8044895793560677,28066622,3083524724,719091,719091,281876070.2500084,2974386.4166665655,151975,0,114,0.22665837842499134,2939552402,-517424,-517424,26309659.36665851,3887.866666768212,-334,0,0,0.5778312009310763,-2911485780,1528.1911746426877,391.9894286675934,1136.2017459750941,0.7519376001031404,0.21134320969112394,-334
382,2018-01-18,2018,199011,199011,308608178.0333336,2965974.049999999,149400,0,144,0.8012923908728673,26706874,3088580680,733016,733016,282397575.566677,2962312.266666538,149681,0,144,0.21850000545691226,2944319233,-534005,-534005,26210602.466656625,3661.7833334608003,-281,0,0,0.582792385415955,-2917612359,1550.709146898079,385.25431309368,1165.4548338043992,0.7507122721859596,0.20419881694260425,-281
383,2018-01-19,2018,200488,200488,308709170.05000025,2972965.7166666673,151726,0,171,0.8103876541239377,27455938,3091470645,749022,749022,282624280.5000079,2969547.2333329413,152066,0,171,0.21823257527815806,2952599342,-548534,-548534,26084889.549992323,3418.483333725948,-340,0,0,0.5921550788457796,-2925143404,1539.7887656617866,377.3244050241621,1162.4643606376244,0.7567834483859384,0.20301940396944282,-340
